Row_ID,Order_Date,Ship_Date,Ship_Mode,Segment,City,State,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
8300,2017-08-28,2017-09-01,Standard Class,Home Office,Milwaukee,Wisconsin,Central,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,91.6,5,0,26.56
8301,2017-08-29,2017-09-01,First Class,Corporate,Quincy,Illinois,Central,Office Supplies,Labels,Avery 505,47.36,4,0.2,17.76
8302,2017-08-29,2017-09-01,First Class,Corporate,Quincy,Illinois,Central,Office Supplies,Storage,Advantus Rolling Storage Box,27.44,2,0.2,2.4
8303,2017-08-29,2017-09-01,First Class,Corporate,Quincy,Illinois,Central,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,3.24,9,0.8,-5.18
8304,2017-08-29,2017-09-03,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,Newell 323,9.41,7,0.2,0.71
8305,2017-08-29,2017-09-04,Standard Class,Corporate,Los Angeles,California,West,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02,3,0,41.45
8306,2017-08-31,2017-09-05,Standard Class,Consumer,Tempe,Arizona,West,Office Supplies,Storage,Neat Ideas Personal Hanging Folder Files Black,10.74,1,0.2,0.81
8307,2017-08-31,2017-09-05,Standard Class,Consumer,Tempe,Arizona,West,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,8.38,3,0.2,2.72
8308,2017-08-31,2017-09-04,Second Class,Consumer,Fayetteville,North Carolina,South,Office Supplies,Paper,Xerox 1945,229.54,7,0.2,83.21
8309,2017-08-31,2017-09-05,Standard Class,Consumer,Lawrence,Indiana,Central,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,638.73,9,0,166.07
8310,2017-08-31,2017-09-04,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,6.67,3,0.2,2.17
8311,2017-08-31,2017-09-04,Standard Class,Home Office,San Francisco,California,West,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,689.41,4,0.2,77.56
8312,2017-08-31,2017-09-05,Standard Class,Consumer,Monroe,Louisiana,South,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,0,217.77
8313,2017-08-31,2017-09-02,Second Class,Corporate,Spokane,Washington,West,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,569.57,2,0.2,7.12
8314,2017-08-31,2017-09-02,Second Class,Corporate,Spokane,Washington,West,Office Supplies,Storage,Sortfiler Multipurpose Personal File Organizer Black,149.73,7,0,43.42
8315,2017-08-31,2017-09-05,Standard Class,Home Office,Salem,Oregon,West,Office Supplies,Supplies,Acme Kleen Earth Office Shears,6.21,2,0.2,0.7
8316,2017-08-31,2017-09-05,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,193.95,3,0,9.7
8317,2017-09-01,2017-09-05,Second Class,Consumer,New York City,New York,East,Furniture,Furnishings,Seth Thomas 12 Clock w/ Goldtone Case,114.9,5,0,39.07
8318,2017-09-01,2017-09-06,Standard Class,Consumer,Redmond,Washington,West,Technology,Accessories,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,19.99,1,0,6.8
8319,2017-09-01,2017-09-06,Standard Class,Consumer,Redmond,Washington,West,Office Supplies,Binders,Avery Metallic Poly Binders,22.92,5,0.2,8.02
8320,2017-09-01,2017-09-07,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,Art,Staples in misc. colors,7.58,1,0,2.96
8321,2017-09-01,2017-09-01,Same Day,Consumer,Detroit,Michigan,Central,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,498.26,7,0,134.53
8322,2017-09-01,2017-09-01,Same Day,Corporate,Seattle,Washington,West,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,314.6,4,0,103.82
8323,2017-09-01,2017-09-01,Same Day,Corporate,Seattle,Washington,West,Furniture,Tables,KI Conference Tables,283.56,4,0,45.37
8324,2017-09-02,2017-09-08,Standard Class,Corporate,Cleveland,Ohio,East,Furniture,Furnishings,Eldon 200 Class Desk Accessories Burgundy,15.07,3,0.2,4.14
8325,2017-09-02,2017-09-07,Standard Class,Home Office,Jackson,Michigan,Central,Technology,Phones,Polycom CX600 IP Phone VoIP phone,1199.8,4,0,323.95
8326,2017-09-02,2017-09-07,Standard Class,Home Office,Jackson,Michigan,Central,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,1928.78,7,0,829.38
8327,2017-09-02,2017-09-07,Standard Class,Home Office,Jackson,Michigan,Central,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2,0,81.05
8328,2017-09-02,2017-09-06,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,RSVP Cards & Envelopes Blank White 8-1/2 X 11 24 Cards/25 Envelopes/Set,12.19,3,0.2,4.11
8329,2017-09-02,2017-09-07,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Art,Pencil and Crayon Sharpener,6.57,3,0,1.77
8330,2017-09-02,2017-09-06,Standard Class,Corporate,New York City,New York,East,Office Supplies,Art,Newell 324,23.1,2,0,6.47
8331,2017-09-02,2017-09-06,Standard Class,Corporate,New York City,New York,East,Furniture,Furnishings,DAX Cubicle Frames - 8x10,11.54,2,0,3.46
8332,2017-09-02,2017-09-06,Standard Class,Corporate,New York City,New York,East,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,254.53,1,0.4,-93.33
8333,2017-09-02,2017-09-06,Standard Class,Corporate,New York City,New York,East,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,12.98,1,0,3.76
8334,2017-09-02,2017-09-06,Standard Class,Corporate,New York City,New York,East,Office Supplies,Binders,ACCOHIDE 3-Ring Binder Blue 1,26.43,8,0.2,8.92
8335,2017-09-02,2017-09-06,Standard Class,Corporate,New York City,New York,East,Technology,Phones,Cisco SPA508G,197.97,3,0,57.41
8336,2017-09-02,2017-09-06,Standard Class,Corporate,New York City,New York,East,Office Supplies,Labels,Avery 518,18.9,6,0,9.07
8337,2017-09-02,2017-09-06,Standard Class,Corporate,New York City,New York,East,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1282.41,5,0.1,213.74
8338,2017-09-02,2017-09-06,Standard Class,Corporate,New York City,New York,East,Office Supplies,Art,BIC Brite Liner Grip Highlighters,4.92,3,0,2.21
8339,2017-09-02,2017-09-06,Standard Class,Corporate,New York City,New York,East,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238,2,0,38.08
8340,2017-09-02,2017-09-06,Standard Class,Corporate,New York City,New York,East,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,0,40.31
8341,2017-09-02,2017-09-06,Standard Class,Corporate,New York City,New York,East,Office Supplies,Paper,Xerox 1962,17.12,4,0,7.7
8342,2017-09-02,2017-09-08,Standard Class,Consumer,Bakersfield,California,West,Office Supplies,Art,OIC 2 Pencils Medium Soft,9.4,5,0,2.73
8343,2017-09-02,2017-09-08,Standard Class,Consumer,Bakersfield,California,West,Office Supplies,Labels,Avery 505,74,5,0,37
8344,2017-09-02,2017-09-08,Standard Class,Consumer,Bakersfield,California,West,Technology,Phones,Ooma Telo VoIP Home Phone System,201.58,2,0.2,12.6
8345,2017-09-02,2017-09-07,Second Class,Consumer,Meriden,Connecticut,East,Office Supplies,Storage,Crate-A-Files,10.9,1,0,2.83
8346,2017-09-02,2017-09-07,Second Class,Consumer,Meriden,Connecticut,East,Office Supplies,Paper,Xerox 191,79.92,4,0,37.56
8347,2017-09-02,2017-09-07,Second Class,Consumer,Meriden,Connecticut,East,Office Supplies,Paper,Xerox 1890,146.82,3,0,73.41
8348,2017-09-02,2017-09-08,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Fasteners,Advantus Plastic Paper Clips,16,4,0.2,5.6
8349,2017-09-02,2017-09-08,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,5.59,2,0.8,-15.09
8350,2017-09-02,2017-09-08,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Storage,Belkin 19 Center-Weighted Shelf Gray,235.92,5,0.2,-44.24
8351,2017-09-02,2017-09-06,Standard Class,Consumer,Chicago,Illinois,Central,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,40.68,3,0.2,-7.12
8352,2017-09-02,2017-09-06,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72,5,0.2,6.55
8353,2017-09-02,2017-09-06,Standard Class,Consumer,Los Angeles,California,West,Furniture,Tables,Hon 2111 Invitation Series Straight Table,236.53,2,0.2,-2.96
8354,2017-09-02,2017-09-02,Same Day,Home Office,Seattle,Washington,West,Furniture,Chairs,Global Leather Task Chair Black,215.98,3,0.2,-2.7
8355,2017-09-02,2017-09-06,Standard Class,Consumer,Henderson,Kentucky,South,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,3,0,757.41
8356,2017-09-02,2017-09-04,Second Class,Consumer,Fort Collins,Colorado,West,Office Supplies,Labels,Avery 519,11.7,2,0.2,3.95
8357,2017-09-02,2017-09-04,Second Class,Home Office,Los Angeles,California,West,Office Supplies,Appliances,Acco Six-Outlet Power Strip 4 Cord Length,43.1,5,0,11.21
8358,2017-09-02,2017-09-04,Second Class,Home Office,Los Angeles,California,West,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,511.5,5,0,132.99
8359,2017-09-02,2017-09-04,Second Class,Home Office,Los Angeles,California,West,Office Supplies,Binders,GBC Velobind Prepunched Cover Sets Regency Series,147.92,5,0.2,46.23
8360,2017-09-03,2017-09-08,Second Class,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,Premier Elliptical Ring Binder Black,42.62,7,0.8,-68.19
8361,2017-09-03,2017-09-07,Standard Class,Consumer,Palm Coast,Florida,South,Office Supplies,Envelopes,10- 4 1/8 x 9 1/2 Security-Tint Envelopes,24.45,4,0.2,8.86
8362,2017-09-03,2017-09-08,Standard Class,Corporate,San Francisco,California,West,Office Supplies,Art,Premium Writing Pencils Soft 2 by Central Association for the Blind,5.96,2,0,1.67
8363,2017-09-03,2017-09-08,Standard Class,Home Office,La Mesa,California,West,Office Supplies,Binders,Square Ring Data Binders Rigid 75 Pt. Covers 11 x 14-7/8,82.56,5,0.2,28.9
8364,2017-09-03,2017-09-08,Standard Class,Home Office,La Mesa,California,West,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,284.97,3,0,85.49
8365,2017-09-03,2017-09-06,Second Class,Home Office,New York City,New York,East,Office Supplies,Paper,Xerox 189,419.4,4,0,201.31
8366,2017-09-03,2017-09-06,Second Class,Home Office,New York City,New York,East,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,90.8,1,0.1,14.12
8367,2017-09-03,2017-09-06,Second Class,Home Office,New York City,New York,East,Furniture,Chairs,Global Low Back Tilter Chair,181.76,2,0.1,-8.08
8368,2017-09-03,2017-09-06,Second Class,Home Office,New York City,New York,East,Office Supplies,Art,Prang Drawing Pencil Set,5.56,2,0,2.22
8369,2017-09-03,2017-09-07,Second Class,Consumer,Concord,California,West,Furniture,Bookcases,Bush Heritage Pine Collection 5-Shelf Bookcase Albany Pine Finish *Special Order,239.67,2,0.15,14.1
8370,2017-09-03,2017-09-08,Standard Class,Consumer,Dallas,Texas,Central,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4,5,0.6,-105.69
8371,2017-09-03,2017-09-07,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,While you Were Out Message Book One Form per Page,8.9,3,0.2,3.34
8372,2017-09-03,2017-09-07,Standard Class,Corporate,Chicago,Illinois,Central,Technology,Accessories,Hypercom P1300 Pinpad,100.8,2,0.2,21.42
8373,2017-09-04,2017-09-08,Standard Class,Consumer,Coppell,Texas,Central,Office Supplies,Art,Crayola Anti Dust Chalk 12/Pack,10.19,7,0.2,3.19
8374,2017-09-04,2017-09-08,Standard Class,Consumer,Coppell,Texas,Central,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,16.78,1,0.2,-0.21
8375,2017-09-04,2017-09-08,Standard Class,Consumer,Coppell,Texas,Central,Office Supplies,Art,Sanford Colorific Eraseable Coloring Pencils 12 Count,13.12,5,0.2,3.77
8376,2017-09-04,2017-09-08,Standard Class,Consumer,Long Beach,New York,East,Technology,Accessories,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc 25/Pack,91.96,4,0,39.54
8377,2017-09-04,2017-09-08,Second Class,Corporate,Los Angeles,California,West,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1322.35,3,0.2,-99.18
8378,2017-09-04,2017-09-05,First Class,Home Office,Apple Valley,California,West,Office Supplies,Paper,Xerox 220,12.96,2,0,6.22
8379,2017-09-04,2017-09-05,First Class,Home Office,Apple Valley,California,West,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.18,3,0.2,15.11
8380,2017-09-04,2017-09-06,First Class,Corporate,Chicago,Illinois,Central,Furniture,Bookcases,Bush Birmingham Collection Bookcase Dark Cherry,825.17,9,0.3,-117.88
8381,2017-09-04,2017-09-06,First Class,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,Its Hot Message Books with Stickers 2 3/4 x 5,17.76,3,0.2,5.55
8382,2017-09-04,2017-09-06,First Class,Corporate,Chicago,Illinois,Central,Office Supplies,Art,Sanford Colorific Colored Pencils 12/Box,6.91,3,0.2,0.86
8383,2017-09-04,2017-09-09,Second Class,Consumer,Akron,Ohio,East,Office Supplies,Art,DIXON Oriole Pencils,8.26,4,0.2,0.62
8384,2017-09-04,2017-09-09,Second Class,Consumer,Akron,Ohio,East,Office Supplies,Binders,GBC Recycled VeloBinder Covers,25.56,5,0.7,-20.45
8385,2017-09-04,2017-09-09,Second Class,Consumer,Akron,Ohio,East,Office Supplies,Binders,Wilson Jones Active Use Binders,4.37,2,0.7,-3.06
8386,2017-09-04,2017-09-09,Second Class,Consumer,Akron,Ohio,East,Office Supplies,Paper,Telephone Message Books with Fax/Mobile Section 4 1/4 x 6,11.52,4,0.2,3.74
8387,2017-09-04,2017-09-08,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.98,2,0.2,152.5
8388,2017-09-04,2017-09-08,Standard Class,Consumer,Los Angeles,California,West,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,5.56,1,0.2,1.74
8389,2017-09-04,2017-09-08,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Storage,Trav-L-File Heavy-Duty Shuttle II Black,217.85,5,0,65.36
8390,2017-09-04,2017-09-10,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19.04,4,0.2,-1.43
8391,2017-09-04,2017-09-10,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Storage,Rogers Jumbo File Granite,54.32,4,0,0.54
8392,2017-09-04,2017-09-06,Second Class,Consumer,San Francisco,California,West,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,13.34,6,0.2,4.34
8393,2017-09-04,2017-09-06,Second Class,Consumer,San Francisco,California,West,Furniture,Tables,Bush Cubix Conference Tables Fully Assembled,1478.27,8,0.2,92.39
8394,2017-09-04,2017-09-06,Second Class,Consumer,Nashua,New Hampshire,East,Office Supplies,Fasteners,Staples,14.82,6,0,6.97
8395,2017-09-04,2017-09-08,Standard Class,Consumer,Santa Ana,California,West,Office Supplies,Storage,24 Capacity Maxi Data Binder Racks Pearl,421.1,2,0,105.28
8396,2017-09-04,2017-09-08,Standard Class,Consumer,Boynton Beach,Florida,South,Furniture,Chairs,Global Value Steno Chair Gray,97.18,2,0.2,6.07
8397,2017-09-04,2017-09-08,Standard Class,Consumer,Boynton Beach,Florida,South,Office Supplies,Paper,Xerox 213,10.37,2,0.2,3.63
8398,2017-09-04,2017-09-08,Second Class,Home Office,Garland,Texas,Central,Office Supplies,Art,Hunt PowerHouse Electric Pencil Sharpener Blue,30.38,1,0.2,3.8
8399,2017-09-04,2017-09-08,Standard Class,Corporate,Oakland,California,West,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,11.81,3,0.2,4.13
8400,2017-09-04,2017-09-05,First Class,Corporate,Redmond,Oregon,West,Office Supplies,Binders,Avery Trapezoid Extra Heavy Duty 4 Binders,88.07,7,0.7,-58.72
8401,2017-09-05,2017-09-06,First Class,Home Office,Seattle,Washington,West,Office Supplies,Art,Newell 333,2.78,1,0,0.72
8402,2017-09-05,2017-09-11,Standard Class,Home Office,Fort Lauderdale,Florida,South,Office Supplies,Storage,Gould Plastics 18-Pocket Panel Bin 34w x 5-1/4d x 20-1/2h,147.18,2,0.2,-29.44
8403,2017-09-05,2017-09-09,Standard Class,Consumer,Knoxville,Tennessee,South,Technology,Accessories,Maxell LTO Ultrium - 800 GB,89.57,4,0.2,-1.12
8404,2017-09-05,2017-09-09,Standard Class,Consumer,Knoxville,Tennessee,South,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,71.96,5,0.2,7.2
8405,2017-09-05,2017-09-09,Standard Class,Consumer,Knoxville,Tennessee,South,Office Supplies,Paper,Xerox 220,15.55,3,0.2,5.44
8406,2017-09-07,2017-09-11,Standard Class,Consumer,Los Angeles,California,West,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,47.94,3,0,2.4
8407,2017-09-07,2017-09-12,Standard Class,Consumer,Portland,Oregon,West,Office Supplies,Storage,Hanging Personal Folder File,37.68,3,0.2,2.36
8408,2017-09-07,2017-09-12,Standard Class,Consumer,Portland,Oregon,West,Technology,Accessories,Logitech Wireless Marathon Mouse M705,279.94,7,0.2,80.48
8409,2017-09-07,2017-09-11,Standard Class,Corporate,New York City,New York,East,Office Supplies,Storage,Advantus 10-Drawer Portable Organizer Chrome Metal Frame Smoke Drawers,478.08,8,0,133.86
8410,2017-09-07,2017-09-13,Standard Class,Home Office,Chicago,Illinois,Central,Office Supplies,Paper,Easy-staple paper,73.01,9,0.2,26.47
8411,2017-09-07,2017-09-14,Standard Class,Home Office,Independence,Missouri,Central,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,3,0,757.41
8412,2017-09-07,2017-09-09,First Class,Home Office,Phoenix,Arizona,West,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,7.86,3,0.7,-6.02
8413,2017-09-07,2017-09-11,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Labels,Avery 519,29.24,5,0.2,9.87
8414,2017-09-07,2017-09-11,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Eureka Recycled Copy Paper 8 1/2 x 11 Ream,15.55,3,0.2,5.44
8415,2017-09-07,2017-09-11,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,Poly String Tie Envelopes,4.9,3,0.2,1.65
8416,2017-09-07,2017-09-11,Standard Class,Consumer,Milwaukee,Wisconsin,Central,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,13.48,1,0,1.89
8417,2017-09-07,2017-09-08,First Class,Consumer,Draper,Utah,West,Furniture,Furnishings,DAX Copper Panel Document Frame 5 x 7 Size,25.16,2,0,10.57
8418,2017-09-07,2017-09-08,First Class,Consumer,Draper,Utah,West,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,126.56,4,0.2,47.46
8419,2017-09-07,2017-09-11,Standard Class,Consumer,Los Angeles,California,West,Furniture,Furnishings,C-Line Magnetic Cubicle Keepers Clear Polypropylene,19.76,4,0,8.3
8420,2017-09-07,2017-09-07,Same Day,Consumer,Saint Charles,Missouri,Central,Technology,Accessories,Maxell 4.7GB DVD-R,113.52,4,0,46.54
8421,2017-09-07,2017-09-07,Same Day,Consumer,Saint Charles,Missouri,Central,Furniture,Furnishings,DataProducts Ampli Magnifier Task Lamp Black,135.3,5,0,37.88
8422,2017-09-07,2017-09-12,Standard Class,Consumer,Modesto,California,West,Furniture,Chairs,Global Low Back Tilter Chair,161.57,2,0.2,-28.27
8423,2017-09-07,2017-09-12,Standard Class,Corporate,Nashville,Tennessee,South,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,81.57,2,0.2,7.14
8424,2017-09-07,2017-09-10,First Class,Consumer,Edmonds,Washington,West,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,80.96,4,0,34.81
8425,2017-09-07,2017-09-10,First Class,Consumer,Edmonds,Washington,West,Technology,Phones,Konftel 250 Conference phone - Charcoal black,455.71,2,0.2,34.18
8426,2017-09-07,2017-09-10,First Class,Consumer,Edmonds,Washington,West,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,25.98,1,0,7.27
8427,2017-09-07,2017-09-09,First Class,Consumer,Providence,Rhode Island,East,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,16.9,5,0,7.77
8428,2017-09-07,2017-09-09,First Class,Consumer,Providence,Rhode Island,East,Office Supplies,Paper,Xerox 191,39.96,2,0,18.78
8429,2017-09-08,2017-09-13,Second Class,Consumer,Chicago,Illinois,Central,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,765.63,7,0.5,-566.56
8430,2017-09-08,2017-09-12,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,258.53,2,0.4,-47.4
8431,2017-09-08,2017-09-14,Standard Class,Corporate,Dublin,Ohio,East,Technology,Accessories,Imation Swivel Flash Drive USB flash drive - 8 GB,9.1,1,0.2,1.71
8432,2017-09-08,2017-09-10,Second Class,Corporate,Marion,Ohio,East,Technology,Accessories,Memorex Micro Travel Drive 32 GB,116.83,4,0.2,33.59
8433,2017-09-08,2017-09-12,Second Class,Corporate,Houston,Texas,Central,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,85.2,6,0.2,20.24
8434,2017-09-08,2017-09-11,First Class,Corporate,Arlington,Texas,Central,Office Supplies,Binders,Premier Elliptical Ring Binder Black,42.62,7,0.8,-68.19
8435,2017-09-08,2017-09-11,First Class,Corporate,Arlington,Texas,Central,Technology,Copiers,Canon PC-428 Personal Copier,319.98,2,0.2,107.99
8436,2017-09-08,2017-09-11,First Class,Corporate,Arlington,Texas,Central,Office Supplies,Fasteners,Vinyl Coated Wire Paper Clips in Organizer Box 800/Box,45.92,5,0.2,15.5
8437,2017-09-08,2017-09-11,First Class,Corporate,Arlington,Texas,Central,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,21.18,2,0.6,-11.65
8438,2017-09-08,2017-09-11,First Class,Corporate,Arlington,Texas,Central,Office Supplies,Paper,Xerox 205,20.74,4,0.2,7.26
8439,2017-09-08,2017-09-11,First Class,Corporate,Arlington,Texas,Central,Furniture,Chairs,Global Armless Task Chair Royal Blue,213.43,5,0.3,-39.64
8440,2017-09-08,2017-09-09,First Class,Home Office,Hialeah,Florida,South,Office Supplies,Storage,Decoflex Hanging Personal Folder File Blue,61.68,5,0.2,5.4
8441,2017-09-08,2017-09-09,First Class,Home Office,Hialeah,Florida,South,Technology,Phones,Samsung Rugby III,158.38,3,0.2,13.86
8442,2017-09-08,2017-09-13,Second Class,Corporate,New York City,New York,East,Office Supplies,Storage,Adjustable Personal File Tote,65.12,4,0,16.93
8443,2017-09-09,2017-09-13,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Chairs,Global Low Back Tilter Chair,141.37,2,0.3,-48.47
8444,2017-09-09,2017-09-13,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,3.04,2,0.7,-2.33
8445,2017-09-09,2017-09-13,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC Prepunched Paper 19-Hole for Binding Systems 24-lb,4.5,1,0.7,-3.6
8446,2017-09-09,2017-09-13,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,Quartet Omega Colored Chalk 12/Pack,4.67,1,0.2,1.58
8447,2017-09-09,2017-09-13,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Accessories,Microsoft Sculpt Comfort Mouse,95.88,3,0.2,28.76
8448,2017-09-09,2017-09-13,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Eldon Expressions Punched Metal & Wood Desk Accessories Pewter & Cherry,17.02,2,0.2,1.7
8449,2017-09-09,2017-09-13,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,258.7,3,0.2,64.67
8450,2017-09-09,2017-09-13,Standard Class,Corporate,Philadelphia,Pennsylvania,East,Technology,Phones,Samsung Galaxy Note 2,1931.96,7,0.4,-386.39
8451,2017-09-09,2017-09-15,Standard Class,Corporate,Florence,South Carolina,South,Office Supplies,Storage,Fellowes Officeware Wire Shelving,628.81,7,0,12.58
8452,2017-09-09,2017-09-15,Standard Class,Corporate,Florence,South Carolina,South,Office Supplies,Storage,X-Rack File for Hanging Folders,56.45,5,0,14.68
8453,2017-09-09,2017-09-14,Standard Class,Consumer,Columbia,Tennessee,South,Office Supplies,Supplies,Staple remover,8.83,3,0.2,-1.99
8454,2017-09-09,2017-09-14,Standard Class,Consumer,Columbia,Tennessee,South,Office Supplies,Paper,Xerox 1888,177.54,4,0.2,62.14
8455,2017-09-09,2017-09-14,Standard Class,Consumer,Columbia,Tennessee,South,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,258.48,2,0.2,-3.23
8456,2017-09-09,2017-09-14,Standard Class,Consumer,Columbia,Tennessee,South,Furniture,Furnishings,Eldon Wave Desk Accessories,14.14,3,0.2,4.24
8457,2017-09-09,2017-09-15,Standard Class,Consumer,Roseville,Michigan,Central,Office Supplies,Envelopes,10- 4 1/8 x 9 1/2 Recycled Envelopes,17.48,2,0,8.22
8458,2017-09-09,2017-09-13,Standard Class,Consumer,Glendale,Arizona,West,Office Supplies,Paper,Unpadded Memo Slips,6.37,2,0.2,2.39
8459,2017-09-09,2017-09-14,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Art,Newell 35,6.56,2,0,1.9
8460,2017-09-09,2017-09-14,Second Class,Consumer,Los Angeles,California,West,Furniture,Chairs,Novimex Fabric Task Chair,243.92,5,0.2,-15.25
8461,2017-09-09,2017-09-14,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,Astroparche Fine Business Paper,47.52,9,0,22.81
8462,2017-09-09,2017-09-14,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,99.87,3,0,23.97
8463,2017-09-09,2017-09-15,Standard Class,Corporate,Plano,Texas,Central,Office Supplies,Labels,Avery 511,9.86,4,0.2,3.45
8464,2017-09-09,2017-09-13,Standard Class,Consumer,Cleveland,Ohio,East,Office Supplies,Art,BIC Brite Liner Highlighters Chisel Tip,25.92,5,0.2,3.89
8465,2017-09-09,2017-09-13,Standard Class,Consumer,Cleveland,Ohio,East,Furniture,Furnishings,Deflect-o EconoMat Studded No Bevel Mat for Low Pile Carpeting,66.11,2,0.2,-9.09
8466,2017-09-09,2017-09-14,Standard Class,Corporate,Los Angeles,California,West,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96,4,0,51.19
